Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Drobeta-Turnu Severin, Romania","01/01/2016",-9.6,2.1,-5.0,-9.1,75.49,,14.4,32.4,157.55,-5.3,0.0,4.17,2.0,10.0,24.5,1028.8,"",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Clear"
"Drobeta-Turnu Severin, Romania","01/02/2016",-7.1,-4.8,-5.9,-10.0,73.1,,10.8,21.6,75.0,-10.8,0.0,8.33,2.0,10.0,74.1,1029.7,"Snow Showers, Light Snow, Sky Coverage Increasing, Snow",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Partially cloudy"
"Drobeta-Turnu Severin, Romania","01/03/2016",-10.3,-5.8,-8.3,-10.9,82.15,,14.4,28.8,93.78,-15.7,3.59,25.0,7.97,5.7,83.2,1025.4,"Light Snow, Sky Coverage Increasing, Snow",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Overcast"
"Drobeta-Turnu Severin, Romania","01/04/2016",-10.8,-8.8,-9.7,-10.8,91.84,,6.2,20.9,194.19,-12.3,2.9,33.33,12.95,3.2,83.2,1014.0,"Light Snow, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Overcast"
"Drobeta-Turnu Severin, Romania","01/05/2016",-8.8,-0.5,-6.1,-7.9,88.12,,9.6,20.9,194.56,-13.2,0.9,12.5,14.95,5.6,29.6,1006.6,"Light Snow, Mist, Fog, Sky Coverage Increasing",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Partially cloudy"
"Drobeta-Turnu Severin, Romania","01/06/2016",-6.1,1.2,-1.3,-1.6,98.13,,7.2,14.7,182.79,-9.0,6.47,25.0,15.93,1.8,74.9,1007.2,"Mist, Light Snow, Rain, Light Rain And Snow, Light Rain, Snow",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Partially cloudy"
"Drobeta-Turnu Severin, Romania","01/07/2016",0.2,3.4,1.8,-0.5,85.81,,25.2,50.4,240.0,-2.5,11.18,16.67,10.0,7.2,55.8,998.1,"Mist, Rain, Light Rain And Snow, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Partially cloudy"
"Drobeta-Turnu Severin, Romania","01/08/2016",1.3,8.2,3.7,-0.7,73.32,,28.8,43.2,228.83,-2.0,0.0,0.0,6.0,10.0,18.8,1008.9,"Mist",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Clear"
"Drobeta-Turnu Severin, Romania","01/09/2016",0.9,6.1,3.3,1.2,86.72,,8.8,21.6,192.7,0.0,0.01,16.67,,9.1,69.9,1014.7,"Mist, Rain, Light Rain And Snow, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Partially cloudy"
"Drobeta-Turnu Severin, Romania","01/10/2016",0.6,3.6,1.9,1.6,97.77,,7.2,7.2,108.0,-1.8,0.91,16.67,,4.6,76.2,1010.7,"Mist, Rain, Fog, Light Rain, Sky Coverage Decreasing",44.6331,22.6563,"Drobeta-Turnu Severin, România","Drobeta-Turnu Severin, România","","Rain, Overcast"
