Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Targoviste, Romania","01/01/2019",-6.6,4.1,-1.8,-2.7,94.62,,10.8,21.6,223.63,-8.9,0.0,0.0,38.59,20.3,27.6,1026.5,"Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Partially cloudy"
"Targoviste, Romania","01/02/2019",-5.1,6.8,0.3,-2.3,84.03,,14.3,28.8,234.71,-8.2,0.0,0.0,35.97,10.0,54.9,1012.1,"Mist",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Partially cloudy"
"Targoviste, Romania","01/03/2019",-5.6,1.6,-2.0,-3.8,88.24,,14.3,18.0,191.71,-10.9,0.01,25.0,23.08,9.5,68.7,1016.0,"Mist, Light Snow, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Rain, Partially cloudy"
"Targoviste, Romania","01/04/2019",-8.9,0.6,-4.5,-7.7,80.36,,10.7,21.6,251.0,-12.5,0.0,8.33,39.83,26.5,39.2,1023.1,"Light Snow, Mist",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Partially cloudy"
"Targoviste, Romania","01/05/2019",-12.1,0.5,-6.6,-10.7,75.67,,14.4,25.2,282.42,-17.1,0.0,0.0,69.0,24.8,2.9,1019.9,"Mist",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Clear"
"Targoviste, Romania","01/06/2019",-7.9,-0.2,-3.6,-6.1,82.62,,10.7,18.0,182.17,-11.7,1.98,16.67,38.21,9.5,85.2,1012.3,"Snow Showers, Mist, Light Snow, Fog, Sky Coverage Decreasing, Snow",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Rain, Overcast"
"Targoviste, Romania","01/07/2019",-13.6,0.3,-6.0,-8.9,82.4,,10.8,18.0,267.38,-16.3,0.79,12.5,3.1,9.5,64.5,1023.1,"Snow And Rain Showers, Snow Showers, Light Snow, Mist, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Rain, Partially cloudy"
"Targoviste, Romania","01/08/2019",-12.8,0.1,-8.0,-11.1,80.43,,14.3,28.8,276.46,-17.8,0.0,0.0,1.13,24.8,0.0,1020.4,"Mist, Fog, Sky Coverage Increasing",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Clear"
"Targoviste, Romania","01/09/2019",-8.0,1.8,-4.0,-7.0,81.14,,10.8,21.6,221.13,-12.9,0.0,0.0,37.67,10.0,70.1,1009.0,"Mist",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Partially cloudy"
"Targoviste, Romania","01/10/2019",-1.7,1.8,-0.1,-1.1,93.13,,14.4,28.8,123.21,-6.3,4.67,50.0,3.1,7.7,97.6,1007.9,"Light Snow, Mist, Light Rain And Snow, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",44.9269,25.4569,"Târgoviște, România","Târgoviște, România","","Rain, Overcast"
