Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Deva, Romania","01/01/2021",-1.3,6.3,3.3,1.0,85.71,,14.4,28.8,246.58,-1.3,1.11,25.0,1.0,12.9,60.6,1015.4,"Light Snow, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
"Deva, Romania","01/02/2021",-2.8,6.2,1.2,-1.5,82.73,,14.4,21.6,186.42,-5.4,0.0,0.0,1.0,14.2,10.8,1021.7,"Mist",45.87998,22.90209,"Deva, România","Deva, România","","Clear"
"Deva, Romania","01/03/2021",1.1,8.1,3.3,0.1,79.52,,14.4,21.6,193.88,-1.9,1.0,20.83,0.0,12.5,58.6,1018.5,"Snow Showers, Mist, Rain, Rain Showers, Light Rain, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
"Deva, Romania","01/04/2021",0.7,4.8,3.5,2.6,93.77,,10.8,18.0,153.29,-1.2,4.11,41.67,1.0,7.4,86.9,1014.9,"Mist, Light Drizzle, Rain, Light Rain",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/05/2021",1.2,7.1,4.4,3.6,94.55,,21.6,18.0,191.5,-1.1,3.63,62.5,1.0,5.7,88.9,1011.4,"Mist, Light Snow, Light Drizzle, Rain, Light Rain And Snow, Fog, Light Rain, Sky Coverage Increasing, Light Freezing Rain",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/06/2021",-2.6,6.3,2.1,0.9,91.92,,14.4,39.6,209.71,-4.9,0.43,29.17,1.0,6.8,87.6,1016.6,"Snow And Rain Showers, Snow Showers, Mist, Light Snow, Rain, Light Rain And Snow, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/07/2021",1.8,7.1,4.0,2.1,88.34,,10.8,21.6,205.21,-0.3,7.9,45.83,8.87,9.5,87.6,1015.7,"Light Snow, Mist, Rain, Heavy Rain And Snow, Light Rain And Snow, Dust storm, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/08/2021",0.3,1.8,0.8,-0.2,93.3,,10.8,18.0,197.5,-2.1,3.2,45.83,14.0,5.8,81.9,1016.0,"Mist, Light Snow, Light Rain And Snow, Sky Coverage Decreasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/09/2021",-1.7,2.1,0.2,-1.4,89.28,,7.2,14.4,181.96,-4.2,0.0,4.17,8.01,11.2,74.0,1021.2,"Mist, Sky Coverage Decreasing, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Partially cloudy"
"Deva, Romania","01/10/2021",-2.2,-0.3,-1.3,-2.9,88.88,,14.4,32.4,136.29,-5.5,0.3,8.33,9.69,9.7,81.5,1023.5,"Mist, Light Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/11/2021",-1.4,1.3,0.0,-1.1,92.58,,14.4,25.2,192.46,-5.9,2.7,54.17,5.35,4.6,83.1,1020.4,"Light Snow, Mist, Fog, Sky Coverage Increasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/12/2021",-0.2,1.6,0.7,0.0,94.92,,9.2,10.8,219.67,-1.9,0.2,16.67,9.74,2.3,83.1,1017.2,"Mist, Light Snow, Light Drizzle, Fog",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/13/2021",-1.5,1.1,0.2,-1.6,87.82,,14.4,32.4,243.92,-4.1,0.56,33.33,8.49,7.0,80.2,1012.0,"Mist, Light Snow, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/14/2021",-1.7,0.0,-0.9,-2.5,88.91,,12.8,28.8,196.58,-5.7,2.5,54.17,9.65,8.1,78.9,1010.2,"Light Snow, Mist, Fog, Sky Coverage Increasing, Sky Unchanged, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/15/2021",-4.1,-0.2,-2.1,-3.9,87.91,,12.7,21.6,222.88,-7.8,0.7,20.83,9.52,8.8,74.0,1016.3,"Snow And Rain Showers, Mist, Light Snow, Fog, Sky Coverage Decreasing, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
"Deva, Romania","01/16/2021",-7.4,-2.4,-4.6,-8.8,73.31,,14.4,32.4,229.38,-10.5,0.5,16.67,3.22,13.1,41.2,1019.0,"Snow Showers, Light Snow, Sky Coverage Increasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
"Deva, Romania","01/17/2021",-10.7,-2.9,-6.9,-10.1,79.05,,8.6,10.8,199.96,-12.3,0.0,0.0,3.02,13.0,46.9,1019.7,"Mist, Fog",45.87998,22.90209,"Deva, România","Deva, România","","Partially cloudy"
"Deva, Romania","01/18/2021",-10.2,-3.9,-6.5,-9.3,80.5,,18.0,28.8,232.38,-12.4,0.0,12.5,3.02,9.1,79.8,1024.3,"Light Snow, Mist, Fog, Sky Coverage Increasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Overcast"
"Deva, Romania","01/19/2021",-6.4,-2.9,-4.7,-7.5,81.05,,12.7,21.6,208.83,-11.3,0.2,12.5,3.02,10.0,83.1,1025.8,"Light Snow, Fog, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/20/2021",-6.8,2.3,-1.4,-2.2,93.92,,24.5,21.6,228.17,-10.8,1.11,41.67,3.83,6.1,79.3,1022.7,"Light Snow, Mist, Fog, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/21/2021",-0.9,7.8,2.1,0.2,87.94,,10.8,19.0,162.5,-3.8,0.0,0.0,19.73,13.8,32.9,1021.2,"Mist, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Partially cloudy"
"Deva, Romania","01/22/2021",-0.9,8.6,2.6,0.1,84.41,,9.5,14.4,183.75,-0.8,0.0,0.0,17.73,15.0,49.9,1015.6,"Mist, Fog",45.87998,22.90209,"Deva, România","Deva, România","","Partially cloudy"
"Deva, Romania","01/23/2021",0.2,10.3,4.0,1.3,83.35,,15.0,21.6,166.42,-1.7,0.19,4.17,26.0,12.0,74.8,1007.4,"Mist",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
"Deva, Romania","01/24/2021",3.8,13.3,7.1,2.7,75.72,,14.4,26.2,183.13,2.2,0.11,20.83,13.0,13.5,69.4,1001.3,"Mist, Rain, Fog, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
"Deva, Romania","01/25/2021",0.8,9.8,5.0,-0.6,67.51,,25.1,43.2,216.71,-2.1,0.22,54.17,1.4,15.0,82.3,1000.1,"Light Snow, Rain, Light Rain And Snow, Dust storm, Rain Showers, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/26/2021",-1.4,3.1,0.5,-0.9,90.26,,7.2,21.6,213.96,-2.3,4.18,33.33,5.0,8.5,75.2,1009.6,"Snow And Rain Showers, Light Snow, Mist, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Overcast"
"Deva, Romania","01/27/2021",-2.9,2.5,-0.7,-3.8,81.4,,14.4,25.2,252.92,-5.3,0.0,0.0,5.07,9.1,62.8,1013.2,"Mist, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Partially cloudy"
"Deva, Romania","01/28/2021",-4.4,1.1,-1.7,-4.4,82.44,,18.0,32.4,208.63,-5.1,0.05,4.17,6.0,10.0,61.9,1013.2,"Fog, Sky Coverage Increasing",45.87998,22.90209,"Deva, România","Deva, România","","Rain, Partially cloudy"
