Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Targu Jiu, Romania","01/01/2016",-13.9,-3.7,-9.2,-12.1,80.53,,5.6,10.8,158.0,-17.7,0.2,12.5,2.0,10.0,0.0,1028.9,"",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain"
"Targu Jiu, Romania","01/02/2016",-10.7,-6.0,-8.1,-11.4,77.1,,3.6,10.8,108.5,,0.2,25.0,2.0,10.0,77.5,1030.1,"Light Snow, Mist, Sky Coverage Increasing, Snow",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Overcast"
"Targu Jiu, Romania","01/03/2016",-10.5,-7.5,-9.0,-12.5,75.67,,7.2,18.0,152.5,-14.0,1.0,62.5,3.0,7.7,100.0,1025.2,"Light Snow, Mist, Snow",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Overcast"
"Targu Jiu, Romania","01/04/2016",-9.7,-7.6,-8.5,-10.1,88.85,,3.6,10.8,205.0,,2.6,100.0,7.0,4.8,100.0,1012.8,"Light Snow, Sky Coverage Increasing, Snow",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Overcast"
"Targu Jiu, Romania","01/05/2016",-11.6,-2.9,-7.7,-9.5,87.48,,4.8,14.4,187.0,,0.4,25.0,8.0,6.5,41.2,1006.7,"Light Snow, Mist, Fog, Sky Coverage Increasing",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Partially cloudy"
"Targu Jiu, Romania","01/06/2016",-8.8,0.7,-2.5,-3.7,91.05,,7.2,10.8,165.13,-9.0,3.2,62.5,8.0,1.5,62.5,1006.9,"Mist, Light Snow, Light Rain And Snow, Fog, Light Rain, Sky Coverage Increasing, Snow",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Partially cloudy"
"Targu Jiu, Romania","01/07/2016",-1.2,3.8,0.9,0.2,95.73,,7.5,7.2,234.38,-3.3,9.4,87.5,5.0,4.5,18.8,996.8,"Light Snow, Mist, Light Rain And Snow, Fog, Light Rain, Sky Coverage Increasing, Snow",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain"
"Targu Jiu, Romania","01/08/2016",-3.6,6.8,0.3,-2.6,82.67,,7.2,10.8,192.63,-0.6,0.0,0.0,9.49,13.7,15.0,1008.3,"Sky Unchanged",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Clear"
"Targu Jiu, Romania","01/09/2016",-3.1,2.2,0.3,-0.8,92.13,,7.6,10.8,241.75,-1.6,0.4,37.5,14.0,6.4,78.7,1015.1,"Mist, Light Snow, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Overcast"
"Targu Jiu, Romania","01/10/2016",0.2,2.9,1.5,1.1,97.29,,10.8,7.2,189.25,-3.3,0.4,62.5,12.0,1.5,86.2,1010.4,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Rain, Overcast"
"Targu Jiu, Romania","01/11/2016",-0.1,2.2,1.0,1.0,99.99,,8.0,10.8,206.38,-1.2,0.0,12.5,10.0,0.8,61.2,1008.3,"Mist, Fog, Sky Coverage Increasing",45.0378,23.2688,"Târgu Jiu, România","Târgu Jiu, România","","Partially cloudy"
