Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Slatina, Romania","01/01/2013",-6.7,3.6,-2.4,-4.5,86.68,,8.1,10.8,220.33,-9.5,0.0,0.0,,5.2,11.9,1023.4,"Mist, Fog",44.4328,24.3726,"Slatina, România","Slatina, România","","Clear"
"Slatina, Romania","01/02/2013",-6.9,3.4,-2.8,-4.3,90.07,,11.0,12.9,263.63,-10.9,0.0,0.0,,4.4,5.3,1023.8,"Mist, Fog",44.4328,24.3726,"Slatina, România","Slatina, România","","Clear"
"Slatina, Romania","01/03/2013",-5.7,6.9,-0.6,-2.9,85.86,,16.8,23.6,250.25,-10.3,0.0,0.0,,6.6,19.7,1029.4,"Mist, Fog, Sky Coverage Increasing",44.4328,24.3726,"Slatina, România","Slatina, România","","Clear"
"Slatina, Romania","01/04/2013",-0.4,8.0,3.0,-0.3,79.92,,26.0,42.1,250.79,-4.2,0.0,0.0,,10.0,50.7,1021.4,"Mist",44.4328,24.3726,"Slatina, România","Slatina, România","","Partially cloudy"
"Slatina, Romania","01/05/2013",-0.3,6.3,2.4,0.5,87.25,,13.5,19.0,265.92,-3.6,0.0,0.0,,10.1,64.5,1012.8,"Mist",44.4328,24.3726,"Slatina, România","Slatina, România","","Partially cloudy"
"Slatina, Romania","01/06/2013",-1.4,5.2,1.0,-2.6,77.96,,16.5,26.1,233.67,-5.3,0.0,0.0,,8.1,48.9,1014.5,"Mist, Fog",44.4328,24.3726,"Slatina, România","Slatina, România","","Partially cloudy"
"Slatina, Romania","01/07/2013",-5.3,0.9,-2.7,-5.1,84.58,,18.4,33.3,157.71,-9.0,3.72,16.67,7.0,8.5,56.2,1017.6,"Snow Showers, Mist, Light Snow, Fog, Sky Coverage Increasing, Snow",44.4328,24.3726,"Slatina, România","Slatina, România","","Rain, Partially cloudy"
"Slatina, Romania","01/08/2013",-9.0,-0.7,-5.4,-8.9,77.92,,11.6,17.4,272.79,-13.5,0.0,0.0,7.0,8.8,7.0,1025.2,"Mist",44.4328,24.3726,"Slatina, România","Slatina, România","","Clear"
"Slatina, Romania","01/09/2013",-10.1,-0.1,-6.2,-8.7,83.67,,11.8,14.6,219.29,-13.7,0.0,0.0,5.0,8.5,37.9,1023.8,"Mist",44.4328,24.3726,"Slatina, România","Slatina, România","","Partially cloudy"
"Slatina, Romania","01/10/2013",-9.7,-1.5,-5.4,-7.1,87.56,,11.8,15.2,148.13,-14.3,0.0,0.0,3.0,5.1,81.6,1018.4,"Mist",44.4328,24.3726,"Slatina, România","Slatina, România","","Overcast"
"Slatina, Romania","01/11/2013",-3.3,1.0,-1.0,-1.4,97.07,,9.0,12.3,219.71,-3.2,0.64,8.33,2.0,1.9,79.0,1010.4,"Mist, Rain, Fog, Light Rain, Light Freezing Rain",44.4328,24.3726,"Slatina, România","Slatina, România","","Rain, Overcast"
"Slatina, Romania","01/12/2013",-2.0,3.8,0.0,-2.0,88.27,,18.4,26.1,200.92,-5.3,0.6,12.5,2.0,4.6,70.4,1015.0,"Mist, Light Snow, Fog, Light Rain, Light Freezing Rain, Snow",44.4328,24.3726,"Slatina, România","Slatina, România","","Rain, Partially cloudy"
"Slatina, Romania","01/13/2013",-3.2,-0.2,-1.8,-2.6,94.49,,14.6,23.9,124.0,-8.1,0.0,0.0,2.0,5.0,94.0,1022.9,"Mist, Fog, Snow",44.4328,24.3726,"Slatina, România","Slatina, România","","Overcast"
"Slatina, Romania","01/14/2013",-3.9,-0.2,-2.3,-3.3,93.1,,13.2,18.8,109.0,-7.7,0.0,0.0,2.0,4.7,81.9,1025.2,"Mist, Fog",44.4328,24.3726,"Slatina, România","Slatina, România","","Overcast"
"Slatina, Romania","01/15/2013",-1.8,0.6,-0.6,-1.1,96.38,,16.6,21.7,111.0,-6.9,0.12,8.33,2.0,1.4,58.7,1020.5,"Mist, Light Drizzle, Rain, Fog, Freezing Drizzle/Freezing Rain, Light Rain, Light Freezing Rain",44.4328,24.3726,"Slatina, România","Slatina, România","","Rain, Partially cloudy"
"Slatina, Romania","01/16/2013",-0.9,4.9,1.1,0.8,97.65,,13.5,17.1,209.96,-5.2,0.36,4.17,2.0,2.1,66.4,1006.9,"Mist, Rain, Fog, Freezing Drizzle/Freezing Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",44.4328,24.3726,"Slatina, România","Slatina, România","","Rain, Partially cloudy"
"Slatina, Romania","01/17/2013",-0.3,3.0,0.8,0.6,98.79,,17.3,24.5,167.92,-4.6,0.0,0.0,1.0,1.8,66.3,1003.0,"Mist, Light Drizzle, Fog, Light Rain",44.4328,24.3726,"Slatina, România","Slatina, România","","Partially cloudy"
"Slatina, Romania","01/18/2013",0.3,2.4,1.5,1.3,98.66,,34.1,44.5,120.63,-6.1,5.52,20.83,,4.9,96.5,999.2,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",44.4328,24.3726,"Slatina, România","Slatina, România","","Rain, Overcast"
