Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Buzau, Romania","01/01/2021",2.2,9.8,5.3,4.0,92.14,,25.2,,232.08,-1.9,5.0,8.33,0.0,6.6,22.5,1013.1,"Mist, Fog, Sky Coverage Decreasing",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain"
"Buzau, Romania","01/02/2021",0.4,9.6,4.3,0.9,79.18,,14.4,,198.33,-2.9,0.0,0.0,0.0,10.9,13.3,1023.9,"Mist, Fog, Sky Coverage Increasing",45.1511,26.8174,"Buzău, România","Buzău, România","","Clear"
"Buzau, Romania","01/03/2021",5.8,9.3,7.9,7.5,97.52,,10.8,,49.17,4.4,0.1,58.33,0.31,5.1,83.3,1022.5,"Mist, Light Drizzle, Rain, Rain Showers, Fog, Light Rain, Sky Coverage Increasing",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain, Overcast"
"Buzau, Romania","01/04/2021",7.8,9.1,8.4,8.1,97.86,,18.0,,41.25,4.9,0.0,37.5,0.0,3.2,83.3,1018.1,"Mist, Light Drizzle, Rain, Rain Showers, Fog, Light Rain",45.1511,26.8174,"Buzău, România","Buzău, România","","Overcast"
"Buzau, Romania","01/05/2021",5.3,8.1,7.5,6.7,94.63,,25.2,,118.33,2.3,8.0,70.83,0.8,9.0,80.0,1011.6,"Mist, Rain, Fog, Rain Showers, Light Rain, Sky Coverage Increasing",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain, Overcast"
"Buzau, Romania","01/06/2021",-0.3,11.3,4.7,2.8,88.7,,14.4,,234.17,-1.7,0.0,0.0,0.0,11.0,24.6,1018.1,"Mist",45.1511,26.8174,"Buzău, România","Buzău, România","","Clear"
"Buzau, Romania","01/07/2021",2.1,10.8,6.2,4.1,86.72,,25.2,,255.83,-0.1,0.2,20.83,0.0,11.4,65.8,1013.6,"Mist, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain, Partially cloudy"
"Buzau, Romania","01/08/2021",1.1,4.0,2.7,1.0,89.2,,21.6,,137.67,-2.9,3.4,16.67,12.0,11.7,78.3,1015.2,"Mist, Light Snow, Light Drizzle, Rain, Light Rain And Snow, Light Rain, Sky Coverage Increasing, Snow",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain, Overcast"
"Buzau, Romania","01/09/2021",0.6,5.0,2.3,0.5,88.27,,21.6,,104.58,-2.9,0.1,29.17,2.5,9.8,71.7,1019.9,"Snow Showers, Light Snow, Mist, Rain, Light Rain And Snow, Light Rain, Sky Coverage Increasing, Snow",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain, Partially cloudy"
"Buzau, Romania","01/10/2021",0.6,3.0,1.5,0.0,90.14,,18.0,,100.83,-3.6,0.1,45.83,4.95,8.2,80.0,1024.2,"Snow Showers, Mist, Light Snow, Rain, Light Rain And Snow, Light Rain, Sky Coverage Increasing, Snow",45.1511,26.8174,"Buzău, România","Buzău, România","","Rain, Overcast"
